83,"When We Were Young","Adele",2016,"Everybody loves the things you do From the way you talk To the way you move Everybody here is watching you Cause you feel like home You're like a dream come true But if by chance you're here alone Can I have a moment Before I go? Cause I've been by myself all night long Hoping you're someone I used to know You look like a movie You sound like a song My God, this reminds me Of when we were young Let me photograph you in this light In case it is the last time That we might be exactly like we were Before we realized We were sad of getting old It made us restless It was just like a movie It was just like a song I was so scared to face my fears Cause nobody told me that you'd be here And I swore you moved overseas That's what you said, when you left me You still look like a movie You still sound like a song My God, this reminds me Of when we were young Let me photograph you in this light In case it is the last time That we might be exactly like we were Before we realized We were sad of getting old It made us restless It was just like a movie It was just like a song When we were young When we were young When we were young When we were young It's hard to win me back Everything just takes me back To when you were there To when you were there And a part of me keeps holding on Just in case it hasn't gone I guess I still care Do you still care? It was just like a movie It was just like a song My God, this reminds me Of when we were young When we were young When we were young When we were young When we were young Let me photograph you in this light In case it is the last time That we might be exactly like we were Before we realized We were sad of getting old It made us restless I'm so mad I'm getting old It makes me reckless It was just like a movie It was just like a song When we were young",2
84,"Hide Away","Daya",2016,"Boys seem to like the girls Who laugh at anything The ones who get undressed Before the second date Girls seem to like the boys Who don't appreciate All the money and the time that it takes To be fly as a mother Got my both eyes out for Mr. Right Guessing I just don't know where to find 'em But I hope they all come out tonight Hey! Where do the good boys go to hide away, hide away? I'm a good, good girl who needs a little company Looking high and low, someone let me know Where do the good boys go to hide away, hide away? Boys seem to like the girls Who like to kiss and tell Talking them up about the things they do so well But I'd rather find a boy Who is down for the chase Putting in the time that it takes To be fly as a mother (Hey!) To supply all of my heart's demands Suit and tie cause under cover He's gonna save my life like superman Hey! Where do the good boys go to hide away, hide away? I'm a good, good girl who needs a little company Looking high and low, someone let me know Where do the good boys go to hide away, hide away? Tell me where the good boys go Tell me where the good boys go Tell me where the good boys go Won't somebody tell me, tell me Tell me where the good boys go Tell me where the good boys go Tell me where the good boys go Tell me where the good boys go Hey! Where do the good boys go to hide away, hide away? I'm a good, good girl who needs a little company Looking high and low, someone let me know Where do the good boys go to hide away, hide away? Hey! Hide away, hide away Hide away, hide away Looking high and low, someone let me know Where do the good boys go to hide away, hide away? Hey!",2
85,"Lean On","Major Lazer and DJ Snake featuring MO",2016,"Do you recall, not long ago We would walk on the sidewalk Innocent, remember? All we did was care for each other But the night was warm We were bold and young All around the wind blows We would only hold on to let go  Blow a kiss, fire a gun We need someone to lean on Blow a kiss, fire a gun All we need is somebody to lean on  Eeh ooh, eeh ooh, eeh ooh, eeh ooh  What will we do when we get old? Will we walk down the same road? Will you be there by my side? Standing strong as the waves roll over  When the nights are long Longing for you to come home All around the wind blows We would only hold on to let go  Blow a kiss, fire a gun We need someone to lean on Blow a kiss, fire a gun All we need is somebody to lean on  (Eeh ooh, eeh ooh, eeh ooh, eeh ooh) All we need is somebody to lean on (Eeh ooh, eeh ooh, eeh ooh, eeh ooh) All we need is somebody to lean on Lean on, lean on, lean on, lean on...  Blow a kiss, fire a gun We need someone to lean on Blow a kiss, fire a gun All we need is somebody to lean on ",2
86,"I Know What You Did Last Summer","Shawn Mendes and Camila Cabello",2016,"Ah-ah, he-ey Ah-ah, ah-ah Ah-ah, he-ey Ah-ah, ah-ah He knows Dirty secrets that I keep Does he know it's killing me? He knows, he knows D-d-does he know Another's hands have touched my skin I won't tell him where I've been He knows, he knows, he knows It's tearing me apart She's slipping away Am I just hanging on to all the words she used to say? The pictures on her phone She's not coming home (I'm not coming home) Coming home, coming home I know what you did last summer (ah-ah) Just lied to me, "there's no other" (he-ey) I know what you did last summer Tell me where you've been I know what you did last summer (ah-ah) Look me in the eyes, my lover (he-ey) I know what you did last summer Tell me where you've been I know, I know, I know, I know I know, I know, I know (ah-ah) (He-ey) I know, I know, I know, I know I know, I know, I know (ah-ah, ah-ah) I didn't mean it, no, I didn't mean it, mean it, no (Ah-ah, he-ey) Can't seem to let you go, can't seem to hold you close I know When she looks me in the eyes They don't seem as bright No more, no more I know That she loved me at one time Would I promise her that night Cross my heart and hope to die It's tearing me apart (it's tearing me apart) She's slipping away (i'm slipping away) Am I just hanging on to all the words she used to say? The pictures on her phone She's not coming home (I'm not coming home) Oh, na, na, na, yeah I know what you did last summer (ah-ah) Just lied to me, "there's no other" (he-ey) I know what you did last summer Tell me where you've been I know what you did last summer (ah-ah) Look me in the eyes, my lover (he-ey) I know what you did last summer Tell me where you've been I know, I know, I know, I know I know, I know, I know I know, I know, I know, I know I know, I know, I know (no, no, no) Can't seem to let you go, can't seem to keep you close (Hold me close) Can't seem to let you go, can't seem to keep you close (You know I didn't mean it, though) Tell me where you've been lately Tell me where you've been lately (Just hold me close) Tell me where you've been lately Tell me where you've been lately (Don't, don't, don't, don't let me go) Can't seem to keep you close, can't seem to let you go (I didn't mean it, though) I know you didn't mean it, though I know you didn't mean it, though (I don't wanna let you go) Tell me you didn't mean it, though Tell me you didn't mean it, though (no, no, no) (Can't seem to let you go, seem to let you go) I know you didn't mean it, though. I wanna know you mean it though (Hold me close) I know you didn't mean it though I know you didn't mean it though I can't seem to let you go, can't seem to hold you close I know what you did last summer (ah-ah) Just lied to me, "there's no other" (he-ey) I know what you did last summer Tell me where you've been I know what you did last summer (ah-ah) Look me in the eyes, my lover (he-ey) I know what you did last summer Tell me where you've been I know, I know, I know, I know I know, I know, I know (ah-ah) (He-ey) I know, I know, I know, I know I know, I know, I know (ah-ah, ah-ah) I know, I know, I know, I know I know, I know, I know (ah-ah) (He-ey) I know, I know, I know, I know I know, I know, I know (ah-ah, ah-ah) I know",2
87,"All the Way Up","Fat Joe, Remy Ma and Jay Z featuring French Montana and Infared",2016,"Nothing can stop me, I'm all the way up All the way up I'm all the way up I'm all the way up Nothing can stop me, I'm all the way up Shorty what you want? Shorty what you need? My niggas run the game, we ain't ever leavin' Countin' up this money, we ain't never sleepin' You got V12, I got 12V Got bottles, got weed, got molly I'm all the way up Shorty what you want? I got what you need Shorty what you want? I got what you need Shorty what you want? I got what you need I'm all the way up I'm all the way up I'm all the way up All the way up Nothing can stop me, I'm all the way up For my niggas with Bentley coupes and Rolexes Kicked the bitch out the room and gave her no breakfast Had to stash the jewels, these bitches so reckless Keep my hoes on cruise, I'm talkin' naughty nothings Shorty uptown showin' off her new things Couldn't take it off so I gave her un chain She call me top shotta, yeah I keep a few tings Champion sound, yeah I got a few rings And I'm all the way up And you can stay up And if you ask anybody where I live They'll point to the hills and say Go all the way up Go all the way up I'm all the way up I'm all the way up Nothing can stop me, I'm all the way up Just left the big house to a bigger house Ain't have a girlfriend but the bitch is out Chanel croc bag, shit ain't even out With the gold chains, Himalayan Birk' and cocaine Lit it up, Pac shit, I hit 'em up I'm talkin' color money, purple yen and blue dirham I got brown lira, I ain't talkin' 'bout Ross bitch I'm that nigga on Viagra dick That means I'm all the way up And you can stay up P.O.s say I can't get high Hopped in the helicopter Uber and said Go all the way up Go all the way up I'm all the way up I'm all the way up Nothing can stop me, I'm all the way up Shorty what you want? Shorty what you need? My niggas run the game, we ain't ever leavin' Countin' up this money, we ain't never sleepin' You got V12, I got 12V Got bottles, got weed, got molly I'm all the way up Shorty what you want? I got what you need Shorty what you want? I got what you need Shorty what you want? I got what you need I'm all the way up I'm all the way up I'm all the way up I'm all the way up Nothing can stop me, I'm all the way up All the way up I'm all the way up I'm all the way up Nothing can stop me, I'm all the way up",2
88,"Watch Me","Silento",2016,"Now watch me whip (kill it!) Now watch me nae nae (okay!) Now watch me whip whip Watch me nae nae (want me do it?) Now watch me whip (kill it!) Watch me nae nae (okay!) Now watch me whip whip Watch me nae nae (can you do it?) Now watch me Ooh watch me, watch me Ooh watch me, watch me Ooh watch me, watch me Ooh ooh ooh ooh Ooh watch me, watch me Ooh watch me, watch me Ooh watch me, watch me Ooh ooh ooh ooh Do the stanky leg, do the stanky leg Do the stanky leg, do the stanky leg Do the stanky leg, do the stanky leg Do the stanky leg, do the stanky leg Now break your legs Break your legs Tell 'em "break your legs" Break your legs Now break your legs Break your legs Now break your legs Break your legs Now watch me (bop bop bop bop bop bop bop bop) Now watch me (bop bop bop bop bop bop bop bop) Now watch me whip (kill it!) Now watch me nae nae (okay!) Now watch me whip whip Watch me nae nae (want me do it?) Now watch me whip (kill it!) Watch me nae nae (okay!) Now watch me whip whip Watch me nae nae (can you do it?) Now watch me Ooh watch me, watch me Ooh watch me, watch me Ooh watch me, watch me Ooh ooh ooh ooh Ooh watch me, watch me Ooh watch me, watch me Ooh watch me, watch me Ooh ooh ooh ooh Now watch me you Now watch superman Now watch me you Now watch superman Now watch me you Now watch superman Now watch me you Now watch superman Now watch me duff, duff, duff, duff, duff, duff, duff, duff (Hold on) Now watch me duff, duff, duff, duff, duff, duff, duff, duff, duff Now watch me (bop bop bop bop bop bop bop bop) Now watch me (bop bop bop bop bop bop bop bop) Now watch me whip (kill it!) Now watch me nae nae (okay!) Now watch me whip whip Watch me nae nae (want me do it?) Now watch me whip (kill it!) Watch me nae nae (okay!) Now watch me whip whip Watch me nae nae (Can you do it?) Now watch me Ooh watch me, watch me Ooh watch me, watch me Ooh watch me, watch me Ooh ooh ooh ooh Ooh watch me, watch me Ooh watch me, watch me Ooh watch me, watch me Ooh ooh ooh ooh",2
89,"Back to Sleep","Chris Brown",2016,"Girl lemme fuck you back... Girl lemme fuck you back... I know it's late, I know it's late And baby I can't focus... focus I just flew in, in time the day, I'm hoping that you notice (notice, notice, notice) did you notice? I just posted my landing... oh (oh) Wondering if the same old understanding, stands I know you gotta work pretty early (early) I'll be around 'bout 3: 30 (3: 30) Usually you done by one (by one) So baby when I wake you up Up, up Just let me rock Fuck you back to sleep girl (oh) Don't say a word no, girl don't you talk (oh yeah) Just hold on tight to me girl Fuck you back to sleep girl Rock you back... Now where you at? Just dropped my bags I'm coming through to meet ya (oh yeah,) to meet you Oh--woah I know you're almost half asleep But you know how much I need ya (need ya bae) Girl I need ya (need ya baby) Go 'n gimme that spare key, oh But if you keep the door unlocked, be ready... Uh oh I know you gotta work pretty early (early) I'll be around by 3: 30 (3: 30) Usually you done by one (by one) So baby when I wake you up Up (up), Up (up) Just let me rock Imma fuck you back to sleep girl (oh) Don't say a word no, girl don't you talk Baby, just hold on tight to me girl (oh) Fuck you back to sleep girl Ow! Rock you back Ain't sorry that I woke ya (woah) I ain't sorry 'bout ya job (no) Call sick in the morning So I can get a little bit more of your love Hey! I know you want me, and you feel me (feel me) Cause you never disagree So when you wake from your sleep... girl!! Just let me rock (and let me love you baby) (Oh yeah) Fuck you back to sleep girl (oh) Don't say a word no, girl don't you talk (yeah) Just hold on tight to me girl Fuck you back to sleep girl And rock you back Ain't sorry that I woke ya (yeah) I ain't sorry 'bout ya job (fuck you back to sleep girl) Call sick in the morning So I can get a little bit more of your love (rock you back...) Ain't sorry that I woke ya (yeah) Ain't sorry 'bout ya job (fuck you back to sleep girl) Call sick in the morning So I can get a little bit more of your love",2
90,"No Limit","Usher featuring Young Thug",2016,"Make you say uh, no limit Got that Master P, no limit baby Give you that black card, no limit Just know when you roll with a nigga like me There's no limit, baby Make you say uh, no limit I C Mur-Mur-Murder that, no limit baby Give you that ghetto D, girl, no limit Just know when you roll with a nigga like me There’s no limit, baby All of the places I could take you girl is limitless So if you've never been Girl I would just love to take you there You'll be my soldier, like you from the ‘Nolia Make you say uh, no limit Got that Master P, no limit, baby Give you that black card, no limit Just know when you roll with a nigga like me There's no limit, baby Make you say uh, no limit I C Mur-Mur-Murder that, no limit baby Give you that ghetto D, girl, no limit Just know when you roll with a nigga like me There’s no limit, baby Baby you call me Sugar Ray yeah You be my soldier, like you from the ‘Nolia Make you say uh, no limit Got that Master P, no limit, baby Give you that black card, no limit Just know when you roll with a nigga like me There's no limit, baby Make you say uh, no limit I C Mur-Mur-Murder that, no limit baby Give you that ghetto D, girl, no limit Just know when you roll with a nigga like me There’s no limit, baby MARTA outsmart the Rari, Rari Fill the session with Bacardi Barbies Kerosene, kerosene Promise spin, washing machine (wishy washy) I could put karats all over you Karats all over you And she said all her friends fake, so she solo rockin' And she a real bad bad bitch, she ain’t gotta Photoshop it Uh, no limit I C Mur-Mur-Murder that, no limit baby Give you that ghetto D, girl, no limit Just know when you roll with a nigga like me There's no limit, baby",2
91,"Cut It","O.T. Genasis featuring Young Dolph",2016,"Cut it, cut it, cut it, cut it Cut it, cut it, cut it, cut it Them bricks is way too hot, you need to cut it Your price is way too high, you need to cut it Cut it, cut it, cut it, cut it Cut it, cut it, cut it, cut it Them bricks is way too hot, you need to cut it Your price is way too high, you need to cut it Run up them bands on the regular, hittin' my plug on the cellular Tell my ex bitch that I'm sorry, Imma skate off in the 'Rari Keep 36 by my side, Imma go bake me a pie Keep 45 on my side, fuck with my niggas, you die All of my niggas say blood, all of my niggas say cuh Keep it a hundred, no bull, I fell in love with the drugs Water whippin', lookin' like I'm fishin' Baseball in kitchen, with my arm I'm pitchin' Rolie on, it's glistenin', and my darling, kissin' Niggas steady trippin' so I'm steady grippin' Cut it, cut it, cut it, cut it Cut it, cut it, cut it, cut it Them bricks is way too hot, you need to cut it Your price is way too high, you need to cut it Cut it, cut it, cut it, cut it Cut it, cut it, cut it, cut it Them bricks is way too hot, you need to cut it Your price is way too high, you need to cut it Went and bought a 911 with my trap money A million up but still ain't never touch my rap money I'm out in LA fuckin' with that boy OT Flew to LA, got a plug on that OG You know I've been gettin' money if you know me When I first met my plug, I told him, I piss a hundred G's I ain't comin' to get it unless you got a hundred piece I don't want it, fuck it, your price, you need to cut it Your ice, you need to tuck it, she fuck with me, she lucky A half a million, all 20s in that Gucci luggage Let's skip the small talk, it's time to talk numbers Young nigga playin' with commas, might go get a Lamb for the summer My nigga beefin' then I'm beefin', wrong or right I'm bustin' Put some Forgis on my old school and I had to gut it But should I put a roof in? Cut it, cut it, cut it, cut it Cut it, cut it, cut it, cut it Them bricks is way too hot, you need to cut it Your price is way too high, you need to cut it Cut it, cut it, cut it, cut it Cut it, cut it, cut it, cut it Them bricks is way too hot, you need to cut it Your price is way too high, you need to cut it",2
92,"Really Really","Kevin Gates",2016,"Diamonds really diamonds And I'm shining bright 'cause I'm really grindin' They ask me if I'm real, I say is you serious? My daughter gon' love this bitch here All my diamonds shine 'cause they really diamonds Bad bitches in line, they be really trying They ask me if I'm high, I say really really Got money on my mind, I say really really I look like I been ballin' 'cause I'm really ballin' I won't apologize, I'm not really sorry They ask me if I'm lying, I say really really I'm really out my mind, I say really really Really really Make 'em believe, I made 'em believe A lyrical song writer and he can sing Bringing in money like raking in leaves I was just trying to get paper to sneeze Achoo, that was a blessing She special to you, I don't look at her special Actually, I treat her regular Not being seen, we not making no spectacle Gates had her first then he gave her to Kevin All the above we do all the et cetera Scared of the feds, had to switch up my cellular He talking reckless, don't call me back ever Passing thru Gardere to holler at Glover Shout out to Black, shout out to Cedric Grey Monte Carlo, cocaine 911 Just hollered at Trav, I'm like the Reverend My section ridiculous, watch where you steppin' Pockets on indigent, can't be too careful Steve like 'em tall and when they yellow Working in college, fresh with low mileage I like 'em black, pretty white teeth Body unique, booty on fleek JhenÃ© Aiko, chewing her cheeks Groceries, please, you know that was me All my diamonds shine 'cause they really diamonds Bad bitches in line, they be really trying They ask me if I'm high, I say really really Got money on my mind, I say really really I look like I been ballin' 'cause I'm really ballin' I won't apologize, I'm not really sorry They ask me if I'm lying, I say really really I'm really out my mind, I say really really Really really Diving be treacherous (Swim) Pray to God that don't nobody mess with us (Him) Keep it strong in case anyone testing us Right or wrong, if it's this, you don't mess with it When yo bitch over here I don't mess with her No detective work, I don't be questioning Where she been, trying to read all of her messages I don't speak on no man that's irregular Take her phone disconnectin' her cellular What you need that for undressin' her? What you need that for caressin' her? Spreading her legs 'bout to pleasure her Pulling her hair from the back, go to pressin' her Trying to see who tap first, made a bet with her Relationship flaking, no eczema She catching feelings, she say we inseparable Oyster Perpetual, it's not a replica Mustang GT in the streets smoking vegetables Trunk in the front, do it make me a elephant? I really really put syrup in my beverages Shopping in Beverly, check out my etiquette Loving my swag, women tailor keep checking it Carats they glisten in all of my necklaces Feeling myself, really thought it was evident All my diamonds shine 'cause they really diamonds Bad bitches in line, they be really trying They ask me if I'm high, I say really really Got money on my mind, I say really really I look like I been ballin' 'cause I'm really ballin' I won't apologize, I'm not really sorry They ask me if I'm lying, I say really really I'm really out my mind, I say really really Really really",2
93,"All In My Head (Flex)","Fifth Harmony featuring Fetty Wap",2016,"Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head Throwin' bands at you While we flexing boo, baby Show me some different moves And I love your groove Curtains like waves closing in all around us So tongue in cheek when we're laying on roses Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head, yeah Curtains like waves closing in all around us, yeah, yeah, yeah So tongue in cheek when we're laying on roses Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head, yeah I want you to come flex with me, baby Oh, flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head Flex, time to impress Come and climb in my bed Don't be shy, do your thing It's all in my head, yeah Hey, it's all in my head It's all in my head It's all in my head It's all in my head",2
94,"Starving","Hailee Steinfeld and Grey featuring Zedd",2016,"You know just what to say Shit, that scares me, I should just walk away But I can't move my feet The more that I know you, the more I want to Something inside me's changed I was so much younger yesterday, oh I didn't know that I was starving till I tasted you Don't need no butterflies when you give me the whole damn zoo By the way, by the way, you do things to my body I didn't know that I was starving till I tasted you By the way, by the way, you do things to my body I didn't know that I was starving till I tasted you You know just how to make my heart beat faster Emotional earthquake, bring on disaster You hit me head-on, got me weak in my knees Yeah, something inside me's changed I was so much younger yesterday, ye-eah So much younger yesterday, oh, yeah I didn't know that I was starving till I tasted you Don't need no butterflies when you give me the whole damn zoo By the way, by the way, you do things to my body I didn't know that I was starving till I tasted you By the way, by the way, you do things to my body I didn't know that I was starving till I tasted you You, yeah, till I tasted you (I didn't know that I-I didn't know that I-till I tasted you) By the way, by the way, you do things to my body I didn't know that I was starving till I tasted you, ooh, ooh, ooh, ooh Na-na-na-na Na-na-na-na The more that I know you, the more I want to Something inside me's changed I was so much younger yesterday",2
95,"Adventure of a Lifetime","Coldplay",2016,"Turn your magic on Umi she'd say Everything you want's a dream away And we are legends every day That's what she told me Turn your magic on, To me she'd say Everything you want's a dream away Under this pressure under this weight We are diamonds Now I feel my heart beating I feel my heart underneath my skin And I feel my heart beating Oh you make me feel Like I'm alive again Alive again Oh you make me feel Like I'm alive again Said I can't go on, not in this way I'm a dream that died by light of day Gonna hold up half the sky and say Only I own me And I feel my heart beating I feel my heart underneath my skin Oh I can feel my heart beating Cause you make me feel Like I'm alive again Alive again Oh you make me feel Like I'm alive again Turn your magic on, Umi she'd say Everything you want's a dream away Under this pressure under this weight We are diamonds taking shape We are diamonds taking shape If we've only got this life This adventure oh then I And if we've only got this life You get me through And if we've only got this life In this adventure oh then I Want to share it with you With you With you Yeah I do Woohoo Woohoo Woohoo",2
96,"Humble and Kind","Tim McGraw",2016,"You know there's a light that glows by the front door Don't forget the keys under the mat Childhood stars shine Always stay humble and kind Go to church cause your mama says to Visit grandpa every chance that you can It won't be a waste of time Always stay humble and kind Hold the door say please say thank you Don't steal don't cheat and don't lie I know you got moutains to climb but Always stay humble and kind When the dreams you're dreamin come to you When the work you put in is realized Let yourself feel the pride but Always stay humble and kind Don't expect a free ride from no one Don't hold a grudge or a chip and here's why Bitterness keeps you from flying Always stay humble and kind Know the difference between sleeping with someone And sleeping with someone you love I love you ain't no pick up line so Always stay humble and kind Hold the door say please say thank you Don't steal don't cheat and don't lie I know you got mountains to climb but Always stay humble and kind When those dreams you're dreamin come to you When the work you put in is realized Let yourself feel the pride but Always stay humble and kind When it's hot eat a root beer popsicle Shut off the A/C and roll the windows down Let that summer sun shine Always stay humble and kind Don't take for granted the love this life gives you When you get where you're goin' Don't forget turn back around Help the next one in line Always stay humble and kind",2
97,"Wicked","Future",2016,"Wicked tunes, you know what I'm sayin'? Wassup Wicked, wicked, wicked, wicked, wicked Hold up, wicked, wicked, wicked, wicked Wicked, wicked, wicked, wicked, wicked Hold up, wicked, wicked, wicked, wicked Stand up in the motor, bust the dashboard Stand up in the motor, bust the dashboard Hold up, wicked, wicked, wicked, wicked Wicked, wicked, wicked, wicked, wicked Candles burning, money burning, graveyard these niggas Phantom parkin', big dawg barkin' hey Blood tales on me, oh-oh-oh-oh Shawty want that wig, oh-oh-oh-oh I'm drippin' Cartier, oh-oh-oh-oh Put a gold bird on you, that's what's happening I put that lingo on her, she was Spanish I fill a one liter up with Xannies This continental and it's panoramic It's complimentary to the savages You fuck around with me, it be a tragedy I want green, green, green, all asparagus I drink lean, lean, lean it ain't embarassing Wicked, wicked, wicked, wicked, wicked Hold up, wicked, wicked, wicked, wicked Woah, wicked, wicked, wicked, wicked, wicked Now she going, now that bitch going I purchase Avion and now she lit, huh Wedding band rings on me lit, huh Married to the game, I'm the shit, huh Woah, woah, woah, woah Bitch we made men We ain't pullin' up in cribs that we can't get You can't pull a bitch on Instagram I ain't hit, huh And then she tellin' lies about me cause she ain't shit, uh She want that big-big dog status I was in the alley with them nickel bags, tallyin' Now I'm Taliban gang status, that's what's happenin' And you niggas can't get close cause you don't know me It ain't no more dip and dabbin', hangin' low key These bitches see me and they panic I can't believe it, I was on the corner gamblin' Wicked, wicked, wicked, wicked, wicked Hold up, wicked, wicked, wicked, wicked Wicked, wicked, wicked, wicked, wicked Wicked, wicked, wicked, wicked, wicked Stand up in the motor, bust the dashboard Stand up in the motor, bust the dashboard Wicked, wicked, wicked, wicked, wicked Hold up, wicked, wicked, wicked, wicked",2
98,"Tiimmy Turner","Desiigner",2016,"Tiimmy, Tiimmy, Tiimmy Turner He was wishin' for a burner To kill everybody walkin' He knows that his soul in the furnace Fuck bitch on BET Have her walkin', she fuckin' for BET Wildin' for wallet Kill everybody walkin' He knows that his soul in the furnace Tiimmy, Tiimmy, Tiimmy Turner He was wishin' for a burner To kill everybody walkin' He knows that his soul in the furnace Fuck bitch on BET Have her walkin', she fuckin' for BET Wildin' for wallet Kill everybody walkin' He knows that his soul in the furnace Tiimmy, Tiimmy, Tiimmy Turner Tiimmy, Tiimmy, Tiimmy Turner Young boy walkin', wishin' for a burner Four, five, six, ten ratchets on 'em Ten niggas with 'em, ten clappin' on 'em Dead niggas with 'em, dead niggas, get 'em Four-five rip 'em, four-five zip 'em You talk money, young niggas get 'em Young niggas get 'em Beluga, beluga, beluga I fell in love with the Ruger I fell in love with my jeweler I fell in love with the mulah Banana clips is going through ya It's all about the rule It's all about the move It's all about the rules Tiimmy, Tiimmy, Tiimmy Turner He was wishin' for a burner To kill everybody walkin' He knows that his soul in the furnace Fuck bitch on BET Have her walkin', she fuckin' for BET Wildin' for wallet Kill everybody walkin' He knows that his soul in the furnace Tiimmy, Tiimmy, Tiimmy Turner He was wishin' for a burner To kill everybody walkin' He knows that his soul in the furnace Fuck bitch on BET Have her walkin', she fuckin' for BET Wildin' for wallet Kill everybody walkin' He knows that his soul in the furnace Tiimmy, Tiimmy, Tiimmy Turner Tiimmy Tiimmy Turner Eh, yeah he wish had a burner Young nigga move and he kill with confirma You get hit, nigga, left with earner Choppa move, nigga, both want it You get hit down in both summers I got niggas rollin' dat would be dead with it Choppa move, nigga, roll him with it You choke down, roll, load and get Hit a nigga up, reload the semi Gotta flow over demon Thinking all about Tiimmy Just the thought of them with me All my killas said they with me Tiimmy, Tiimmy, Tiimmy Turner He was wishin' for a burner To kill everybody walkin' He knows that his soul in the furnace Fuck bitch on BET Have her walkin', she fuckin' for BET Wildin' for wallet Kill everybody walkin' He knows that his soul in the furnace Tiimmy, Tiimmy, Tiimmy Turner He was wishin' for a burner To kill everybody walkin' He knows that his soul in the furnace Fuck bitch on BET Have her walkin', she fuckin' for BET Wildin' for wallet Kill everybody walkin' He knows that his soul in the furnace Tiimmy, Tiimmy, Tiimmy Turner He was wishin' for a burner To kill everybody walkin' He knows that his soul in the furnace Fuck bitch on BET Have her walkin', she fuckin' for BET Wildin' for wallet Kill everybody walkin' He knows that his soul in the furnace Tiimmy, Tiimmy, Tiimmy Turner He was wishin' for a burner To kill everybody walkin' He knows that his soul in the furnace Fuck bitch on BET Have her walkin', she fuckin' for BET Wildin' for wallet Kill everybody walkin' He knows that his soul in the furnace Tiimmy, Tiimmy, Tiimmy Turner He was wishin' for a burner To kill everybody walkin' He knows that his soul in the furnace Fuck bitch on BET Have her walkin', she fuckin' for BET Wildin' for wallet Kill everybody walkin' He knows that his soul in the furnace Tiimmy, Tiimmy, Tiimmy Turner He was wishin' for a burner To kill everybody walkin' He knows that his soul in the furnace Fuck bitch on BET Have her walkin', she fuckin' for BET Wildin' for wallet Kill everybody walkin' He knows that his soul in the furnace Tiimmy, Tiimmy, Tiimmy Turner",2
99,"See You Again","Wiz Khalifa featuring Charlie Puth",2016,"It's been a long day without you, my friend And I'll tell you all about it when I see you again We've come a long way from where we began Oh, I'll tell you all about it when I see you again When I see you again Damn, who knew? All the planes we flew, good things we been through That I'd be standing right here talking to you 'Bout another path, I know we loved to hit the road and laugh But something told me that it wouldn't last Had to switch up, look at things different, see the bigger picture Those were the days hard work forever pays Now I see you in a better place, uh How can we not talk about family When family's all that we got? Everything I went through You were standing there by my side And now you gon' be with me for the last ride It's been a long day without you, my friend And I'll tell you all about it when I see you again We've come a long way from where we began Oh, I'll tell you all about it when I see you again When I see you again First, you both go out your way and the vibe is feeling strong And what's small turned to a friendship, a friendship turned to a bond And that bond will never be broken, the love will never get lost And when brotherhood come first, then the line will never be crossed Established it on our own when that line had to be drawn And that line is what we reached, so remember me when I'm gone How can we not talk about family When family's all that we got? Everything I went through You were standing there by my side And now you gon' be with me for the last ride So let the light guide your way, yeah Hold every memory as you go And every road you take Will always lead you home, home It's been a long day without you, my friend And I'll tell you all about it when I see you again We've come a long way from where we began Oh, I'll tell you all about it when I see you again When I see you again",2
100,"Perfect","One Direction",2016,"I might never be your knight in shining armour I might never be the one you take home to mother And I might never be the one who brings you flowers But I can be the one, be the one tonight When I first saw you From across the room I could tell that you were curious, Oh, yeah Girl, I hope you're sure What you're looking for 'Cause I'm not good at making promises But if you like causing trouble up in hotel rooms And if you like having secret little rendezvous If you like to do the things you know that we shouldn't do Then baby, I'm perfect Baby, I'm perfect for you And if you like midnight driving with the windows down And if you like going places we can't even pronounce If you like to do whatever you've been dreaming about Then baby, you're perfect Baby, you're perfect So let's start right now I might never be the hands you put your heart in Or the arms that hold you any time you want them But that don't mean that we can't live here in the moment 'Cause I can be the one you love from time to time When I first saw you From across the room I could tell that you were curious, Oh, yeah Girl, I hope you're sure What you're looking for 'Cause I'm not good at making promises But if you like causing trouble up in hotel rooms And if you like having secret little rendezvous If you like to do the things you know that we shouldn't do Then baby, I'm perfect Baby, I'm perfect for you And if you like midnight driving with the windows down And if you like going places we can't even pronounce If you like to do whatever you've been dreaming about Then baby, you're perfect Baby, you're perfect So let's start right now And if you like cameras flashing every time we go out, Oh, yeah And if you're looking for someone to write your break-up songs about Baby, I'm perfect Baby, we're perfect If you like causing trouble up in hotel rooms And if you like having secret little rendezvous If you like to do the things you know that we shouldn't do Then baby, I'm perfect Baby, I'm perfect for you And if you like midnight driving with the windows down And if you like going places we can't even pronounce If you like to do whatever you've been dreaming about Then baby, you're perfect Baby, you're perfect So let's start right now",2
